algorithm,instance,instance_index,seed,iteration,elapsed,step_runtime,operator_type,operator_name,objective_before,objective_after,delta_objective,accepted,repair_failed,used_exploration
ALNS-B,Example6,6,2,87,117.16,1.009,repair,repair_chuffed_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,88,117.974,0.813,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,88,117.974,0.813,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,89,118.749,0.775,destroy,destroy_max_border_work,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,89,118.749,0.775,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,90,135.963,17.214,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,90,135.963,17.214,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,91,136.7,0.737,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,91,136.7,0.737,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,92,137.397,0.697,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,92,137.397,0.697,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,93,138.158,0.761,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,93,138.158,0.761,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,94,138.875,0.717,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,94,138.875,0.717,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,95,139.498,0.623,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,95,139.498,0.623,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,96,140.059,0.561,destroy,destroy_max_border_shift_2,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,96,140.059,0.561,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,97,140.668,0.61,destroy,destroy_worst_workers_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,97,140.668,0.61,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,98,141.302,0.634,destroy,destroy_worst_workers_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,98,141.302,0.634,repair,repair_chuffed_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,99,141.963,0.66,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,99,141.963,0.66,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,100,142.62,0.657,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,100,142.62,0.657,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,101,143.223,0.603,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,101,143.223,0.603,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,102,143.811,0.588,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,102,143.811,0.588,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,103,144.41,0.599,destroy,destroy_worst_workers_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,103,144.41,0.599,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,104,145.018,0.608,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,104,145.018,0.608,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,105,145.601,0.584,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,105,145.601,0.584,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,106,146.233,0.631,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,106,146.233,0.631,repair,repair_gecode_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,107,146.809,0.577,destroy,destroy_worst_workers_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,107,146.809,0.577,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,108,147.341,0.532,destroy,destroy_all_forbidden_sequences,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,108,147.341,0.532,repair,repair_gecode_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,109,148.102,0.761,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,109,148.102,0.761,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,110,148.654,0.551,destroy,destroy_all_forbidden_sequences,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,110,148.654,0.551,repair,repair_gecode_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,111,149.831,1.177,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,111,149.831,1.177,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,112,150.676,0.846,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,112,150.676,0.846,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,113,157.166,6.49,destroy,destroy_streak_around_worst_worker,1.0,11.0,10.0,False,False,False
ALNS-B,Example6,6,2,113,157.166,6.49,repair,repair_chuffed_fast,1.0,11.0,10.0,False,False,False
ALNS-B,Example6,6,2,114,157.788,0.622,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,114,157.788,0.622,repair,repair_chuffed_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,115,158.394,0.606,destroy,destroy_worst_days_10pct,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,115,158.394,0.606,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,116,159.705,1.311,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,116,159.705,1.311,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,117,161.89,2.185,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,117,161.89,2.185,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,118,162.923,1.033,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,118,162.923,1.033,repair,repair_gecode_fast,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,119,163.834,0.911,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,119,163.834,0.911,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,120,177.739,13.905,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,120,177.739,13.905,repair,repair_chuffed_long,1.0,1.0,0.0,False,False,False
ALNS-B,Example6,6,2,121,178.399,0.66,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,121,178.399,0.66,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,122,180.28,1.88,destroy,destroy_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example6,6,2,122,180.28,1.88,repair,repair_exploration,1.0,1.0,0.0,False,False,True
ALNS-B,Example7,7,0,1,16.677,16.677,destroy,destroy_max_border_off,inf,416.0,nan,True,False,False
ALNS-B,Example7,7,0,1,16.677,16.677,repair,repair_chuffed_long,inf,416.0,nan,True,False,False
ALNS-B,Example7,7,0,2,20.405,3.728,destroy,destroy_random_window_20pct,416.0,164.0,-252.0,True,False,False
ALNS-B,Example7,7,0,2,20.405,3.728,repair,repair_gecode_fast,416.0,164.0,-252.0,True,False,False
ALNS-B,Example7,7,0,3,36.953,16.548,destroy,destroy_random_window_20pct,164.0,244.0,80.0,False,False,False
ALNS-B,Example7,7,0,3,36.953,16.548,repair,repair_chuffed_long,164.0,244.0,80.0,False,False,False
ALNS-B,Example7,7,0,4,40.55,3.597,destroy,destroy_worst_workers_30pct,164.0,202.0,38.0,False,False,False
ALNS-B,Example7,7,0,4,40.55,3.597,repair,repair_gecode_fast,164.0,202.0,38.0,False,False,False
ALNS-B,Example7,7,0,5,49.781,9.231,destroy,destroy_all_forbidden_sequences,164.0,121.0,-43.0,True,False,False
ALNS-B,Example7,7,0,5,49.781,9.231,repair,repair_chuffed_long,164.0,121.0,-43.0,True,False,False
ALNS-B,Example7,7,0,6,65.645,15.865,destroy,destroy_random_window_20pct,121.0,328.0,207.0,False,False,False
ALNS-B,Example7,7,0,6,65.645,15.865,repair,repair_chuffed_long,121.0,328.0,207.0,False,False,False
ALNS-B,Example7,7,0,7,69.156,3.511,destroy,destroy_random_workers_20pct,121.0,162.0,41.0,False,False,False
ALNS-B,Example7,7,0,7,69.156,3.511,repair,repair_gecode_fast,121.0,162.0,41.0,False,False,False
ALNS-B,Example7,7,0,8,73.171,4.015,destroy,destroy_random_workers_20pct,121.0,120.0,-1.0,True,False,False
ALNS-B,Example7,7,0,8,73.171,4.015,repair,repair_chuffed_fast,121.0,120.0,-1.0,True,False,False
ALNS-B,Example7,7,0,9,77.641,4.47,destroy,destroy_worst_workers_30pct,120.0,157.0,37.0,False,False,False
ALNS-B,Example7,7,0,9,77.641,4.47,repair,repair_chuffed_fast,120.0,157.0,37.0,False,False,False
ALNS-B,Example7,7,0,10,81.84,4.199,destroy,destroy_random_window_20pct,120.0,333.0,213.0,False,False,False
ALNS-B,Example7,7,0,10,81.84,4.199,repair,repair_chuffed_fast,120.0,333.0,213.0,False,False,False
ALNS-B,Example7,7,0,11,97.382,15.542,destroy,destroy_max_border_off,120.0,83.0,-37.0,True,False,False
ALNS-B,Example7,7,0,11,97.382,15.542,repair,repair_gecode_long,120.0,83.0,-37.0,True,False,False
ALNS-B,Example7,7,0,12,99.544,2.162,destroy,destroy_all_forbidden_sequences,83.0,83.0,0.0,True,False,False
ALNS-B,Example7,7,0,12,99.544,2.162,repair,repair_chuffed_fast,83.0,83.0,0.0,True,False,False
ALNS-B,Example7,7,0,13,103.644,4.1,destroy,destroy_random_workers_20pct,83.0,114.0,31.0,False,False,False
ALNS-B,Example7,7,0,13,103.644,4.1,repair,repair_gecode_fast,83.0,114.0,31.0,False,False,False
ALNS-B,Example7,7,0,14,108.351,4.707,destroy,destroy_random_workers_20pct,83.0,119.0,36.0,False,False,False
ALNS-B,Example7,7,0,14,108.351,4.707,repair,repair_chuffed_fast,83.0,119.0,36.0,False,False,False
ALNS-B,Example7,7,0,15,125.061,16.71,destroy,destroy_random_workers_20pct,83.0,105.0,22.0,False,False,False
ALNS-B,Example7,7,0,15,125.061,16.71,repair,repair_chuffed_long,83.0,105.0,22.0,False,False,False
ALNS-B,Example7,7,0,16,141.896,16.835,destroy,destroy_random_window_20pct,83.0,633.0,550.0,False,False,False
ALNS-B,Example7,7,0,16,141.896,16.835,repair,repair_chuffed_long,83.0,633.0,550.0,False,False,False
ALNS-B,Example7,7,0,17,146.539,4.643,destroy,destroy_streak_around_worst_worker,83.0,203.0,120.0,False,False,False
ALNS-B,Example7,7,0,17,146.539,4.643,repair,repair_chuffed_fast,83.0,203.0,120.0,False,False,False
ALNS-B,Example7,7,0,18,151.219,4.68,destroy,destroy_random_window_20pct,83.0,141.0,58.0,False,False,False
ALNS-B,Example7,7,0,18,151.219,4.68,repair,repair_chuffed_fast,83.0,141.0,58.0,False,False,False
ALNS-B,Example7,7,0,19,168.017,16.797,destroy,destroy_random_window_20pct,83.0,190.0,107.0,False,False,False
ALNS-B,Example7,7,0,19,168.017,16.797,repair,repair_chuffed_long,83.0,190.0,107.0,False,False,False
ALNS-B,Example7,7,0,20,172.564,4.547,destroy,destroy_random_workers_20pct,83.0,111.0,28.0,False,False,False
ALNS-B,Example7,7,0,20,172.564,4.547,repair,repair_chuffed_fast,83.0,111.0,28.0,False,False,False
ALNS-B,Example7,7,0,21,177.592,5.028,destroy,destroy_streak_around_worst_worker,83.0,83.0,0.0,False,True,False
ALNS-B,Example7,7,0,21,177.592,5.028,repair,repair_chuffed_fast,83.0,83.0,0.0,False,True,False
ALNS-B,Example7,7,0,22,229.11,51.517,destroy,destroy_exploration,83.0,131.0,48.0,False,False,True
ALNS-B,Example7,7,0,22,229.11,51.517,repair,repair_exploration,83.0,131.0,48.0,False,False,True
ALNS-B,Example7,7,1,1,5.147,5.147,destroy,destroy_max_border_off,inf,420.0,nan,True,False,False
ALNS-B,Example7,7,1,1,5.147,5.147,repair,repair_chuffed_fast,inf,420.0,nan,True,False,False
ALNS-B,Example7,7,1,2,10.112,4.965,destroy,destroy_worst_workers_30pct,420.0,322.0,-98.0,True,False,False
ALNS-B,Example7,7,1,2,10.112,4.965,repair,repair_chuffed_fast,420.0,322.0,-98.0,True,False,False
ALNS-B,Example7,7,1,3,14.736,4.623,destroy,destroy_max_border_off,322.0,305.0,-17.0,True,False,False
ALNS-B,Example7,7,1,3,14.736,4.623,repair,repair_chuffed_fast,322.0,305.0,-17.0,True,False,False
ALNS-B,Example7,7,1,4,19.271,4.535,destroy,destroy_random_window_20pct,305.0,399.0,94.0,False,False,False
ALNS-B,Example7,7,1,4,19.271,4.535,repair,repair_chuffed_fast,305.0,399.0,94.0,False,False,False
ALNS-B,Example7,7,1,5,23.116,3.845,destroy,destroy_random_window_20pct,305.0,272.0,-33.0,True,False,False
ALNS-B,Example7,7,1,5,23.116,3.845,repair,repair_chuffed_fast,305.0,272.0,-33.0,True,False,False
ALNS-B,Example7,7,1,6,27.237,4.121,destroy,destroy_random_window_20pct,272.0,302.0,30.0,False,False,False
ALNS-B,Example7,7,1,6,27.237,4.121,repair,repair_chuffed_fast,272.0,302.0,30.0,False,False,False
ALNS-B,Example7,7,1,7,28.17,0.933,destroy,destroy_all_forbidden_sequences,272.0,269.0,-3.0,True,False,False
ALNS-B,Example7,7,1,7,28.17,0.933,repair,repair_chuffed_fast,272.0,269.0,-3.0,True,False,False
ALNS-B,Example7,7,1,8,32.122,3.952,destroy,destroy_random_window_20pct,269.0,312.0,43.0,False,False,False
ALNS-B,Example7,7,1,8,32.122,3.952,repair,repair_chuffed_fast,269.0,312.0,43.0,False,False,False
ALNS-B,Example7,7,1,9,36.141,4.019,destroy,destroy_random_window_20pct,269.0,392.0,123.0,False,False,False
ALNS-B,Example7,7,1,9,36.141,4.019,repair,repair_gecode_fast,269.0,392.0,123.0,False,False,False
ALNS-B,Example7,7,1,10,40.521,4.38,destroy,destroy_random_window_20pct,269.0,261.0,-8.0,True,False,False
ALNS-B,Example7,7,1,10,40.521,4.38,repair,repair_chuffed_fast,269.0,261.0,-8.0,True,False,False
ALNS-B,Example7,7,1,11,45.085,4.564,destroy,destroy_max_border_off,261.0,248.0,-13.0,True,False,False
ALNS-B,Example7,7,1,11,45.085,4.564,repair,repair_chuffed_fast,261.0,248.0,-13.0,True,False,False
ALNS-B,Example7,7,1,12,48.667,3.582,destroy,destroy_random_window_20pct,248.0,287.0,39.0,False,False,False
ALNS-B,Example7,7,1,12,48.667,3.582,repair,repair_gecode_fast,248.0,287.0,39.0,False,False,False
ALNS-B,Example7,7,1,13,53.093,4.425,destroy,destroy_random_window_20pct,248.0,347.0,99.0,False,False,False
ALNS-B,Example7,7,1,13,53.093,4.425,repair,repair_chuffed_fast,248.0,347.0,99.0,False,False,False
ALNS-B,Example7,7,1,14,57.104,4.011,destroy,destroy_random_window_20pct,248.0,259.0,11.0,False,False,False
ALNS-B,Example7,7,1,14,57.104,4.011,repair,repair_chuffed_fast,248.0,259.0,11.0,False,False,False
ALNS-B,Example7,7,1,15,61.215,4.111,destroy,destroy_random_window_20pct,248.0,292.0,44.0,False,False,False
ALNS-B,Example7,7,1,15,61.215,4.111,repair,repair_chuffed_fast,248.0,292.0,44.0,False,False,False
ALNS-B,Example7,7,1,16,65.145,3.93,destroy,destroy_random_workers_20pct,248.0,268.0,20.0,False,False,False
ALNS-B,Example7,7,1,16,65.145,3.93,repair,repair_chuffed_fast,248.0,268.0,20.0,False,False,False
ALNS-B,Example7,7,1,17,69.634,4.489,destroy,destroy_random_window_20pct,248.0,425.0,177.0,False,False,False
ALNS-B,Example7,7,1,17,69.634,4.489,repair,repair_chuffed_fast,248.0,425.0,177.0,False,False,False
ALNS-B,Example7,7,1,18,73.681,4.047,destroy,destroy_random_window_20pct,248.0,303.0,55.0,False,False,False
ALNS-B,Example7,7,1,18,73.681,4.047,repair,repair_chuffed_fast,248.0,303.0,55.0,False,False,False
ALNS-B,Example7,7,1,19,89.764,16.082,destroy,destroy_random_workers_20pct,248.0,252.0,4.0,True,False,False
ALNS-B,Example7,7,1,19,89.764,16.082,repair,repair_chuffed_long,248.0,252.0,4.0,True,False,False
ALNS-B,Example7,7,1,20,93.713,3.95,destroy,destroy_random_window_20pct,252.0,264.0,12.0,False,False,False
ALNS-B,Example7,7,1,20,93.713,3.95,repair,repair_chuffed_fast,252.0,264.0,12.0,False,False,False
ALNS-B,Example7,7,1,21,98.3,4.586,destroy,destroy_max_border_off,252.0,240.0,-12.0,True,False,False
ALNS-B,Example7,7,1,21,98.3,4.586,repair,repair_chuffed_fast,252.0,240.0,-12.0,True,False,False
ALNS-B,Example7,7,1,22,102.021,3.721,destroy,destroy_random_window_20pct,240.0,276.0,36.0,False,False,False
ALNS-B,Example7,7,1,22,102.021,3.721,repair,repair_gecode_fast,240.0,276.0,36.0,False,False,False
ALNS-B,Example7,7,1,23,117.903,15.882,destroy,destroy_random_window_20pct,240.0,227.0,-13.0,True,False,False
ALNS-B,Example7,7,1,23,117.903,15.882,repair,repair_chuffed_long,240.0,227.0,-13.0,True,False,False
ALNS-B,Example7,7,1,24,121.58,3.677,destroy,destroy_random_workers_20pct,227.0,253.0,26.0,False,False,False
ALNS-B,Example7,7,1,24,121.58,3.677,repair,repair_gecode_fast,227.0,253.0,26.0,False,False,False
ALNS-B,Example7,7,1,25,137.431,15.852,destroy,destroy_random_workers_20pct,227.0,235.0,8.0,False,False,False
ALNS-B,Example7,7,1,25,137.431,15.852,repair,repair_gecode_long,227.0,235.0,8.0,False,False,False
ALNS-B,Example7,7,1,26,141.222,3.79,destroy,destroy_random_window_20pct,227.0,255.0,28.0,False,False,False
ALNS-B,Example7,7,1,26,141.222,3.79,repair,repair_chuffed_fast,227.0,255.0,28.0,False,False,False
ALNS-B,Example7,7,1,27,145.223,4.001,destroy,destroy_random_window_20pct,227.0,281.0,54.0,False,False,False
ALNS-B,Example7,7,1,27,145.223,4.001,repair,repair_chuffed_fast,227.0,281.0,54.0,False,False,False
ALNS-B,Example7,7,1,28,149.476,4.253,destroy,destroy_random_window_20pct,227.0,284.0,57.0,False,False,False
ALNS-B,Example7,7,1,28,149.476,4.253,repair,repair_chuffed_fast,227.0,284.0,57.0,False,False,False
ALNS-B,Example7,7,1,29,153.778,4.302,destroy,destroy_random_workers_20pct,227.0,378.0,151.0,False,False,False
ALNS-B,Example7,7,1,29,153.778,4.302,repair,repair_chuffed_fast,227.0,378.0,151.0,False,False,False
ALNS-B,Example7,7,1,30,157.627,3.849,destroy,destroy_random_window_20pct,227.0,791.0,564.0,False,False,False
ALNS-B,Example7,7,1,30,157.627,3.849,repair,repair_gecode_fast,227.0,791.0,564.0,False,False,False
ALNS-B,Example7,7,1,31,161.359,3.732,destroy,destroy_random_window_20pct,227.0,273.0,46.0,False,False,False
ALNS-B,Example7,7,1,31,161.359,3.732,repair,repair_chuffed_fast,227.0,273.0,46.0,False,False,False
ALNS-B,Example7,7,1,32,164.982,3.622,destroy,destroy_max_border_off,227.0,202.0,-25.0,True,False,False
ALNS-B,Example7,7,1,32,164.982,3.622,repair,repair_gecode_fast,227.0,202.0,-25.0,True,False,False
ALNS-B,Example7,7,1,33,168.993,4.011,destroy,destroy_random_workers_20pct,202.0,210.0,8.0,False,False,False
ALNS-B,Example7,7,1,33,168.993,4.011,repair,repair_chuffed_fast,202.0,210.0,8.0,False,False,False
ALNS-B,Example7,7,1,34,172.514,3.522,destroy,destroy_random_window_20pct,202.0,271.0,69.0,False,False,False
ALNS-B,Example7,7,1,34,172.514,3.522,repair,repair_gecode_fast,202.0,271.0,69.0,False,False,False
ALNS-B,Example7,7,1,35,177.049,4.534,destroy,destroy_random_window_20pct,202.0,791.0,589.0,False,False,False
ALNS-B,Example7,7,1,35,177.049,4.534,repair,repair_chuffed_fast,202.0,791.0,589.0,False,False,False
ALNS-B,Example7,7,1,36,193.495,16.446,destroy,destroy_random_window_20pct,202.0,281.0,79.0,False,False,False
ALNS-B,Example7,7,1,36,193.495,16.446,repair,repair_chuffed_long,202.0,281.0,79.0,False,False,False
ALNS-B,Example7,7,2,1,2.839,2.839,destroy,destroy_worst_workers_10pct,inf,506.0,nan,True,False,False
ALNS-B,Example7,7,2,1,2.839,2.839,repair,repair_gecode_long,inf,506.0,nan,True,False,False
ALNS-B,Example7,7,2,2,7.545,4.706,destroy,destroy_max_border_off,506.0,415.0,-91.0,True,False,False
ALNS-B,Example7,7,2,2,7.545,4.706,repair,repair_chuffed_fast,506.0,415.0,-91.0,True,False,False
ALNS-B,Example7,7,2,3,11.167,3.622,destroy,destroy_all_forbidden_sequences,415.0,171.0,-244.0,True,False,False
ALNS-B,Example7,7,2,3,11.167,3.622,repair,repair_gecode_fast,415.0,171.0,-244.0,True,False,False
ALNS-B,Example7,7,2,4,26.734,15.567,destroy,destroy_streak_around_worst_worker,171.0,249.0,78.0,False,False,False
ALNS-B,Example7,7,2,4,26.734,15.567,repair,repair_gecode_long,171.0,249.0,78.0,False,False,False
ALNS-B,Example7,7,2,5,30.369,3.635,destroy,destroy_random_window_20pct,171.0,231.0,60.0,False,False,False
ALNS-B,Example7,7,2,5,30.369,3.635,repair,repair_gecode_fast,171.0,231.0,60.0,False,False,False
ALNS-B,Example7,7,2,6,33.939,3.57,destroy,destroy_random_window_20pct,171.0,298.0,127.0,False,False,False
ALNS-B,Example7,7,2,6,33.939,3.57,repair,repair_gecode_fast,171.0,298.0,127.0,False,False,False
ALNS-B,Example7,7,2,7,37.971,4.031,destroy,destroy_random_workers_20pct,171.0,140.0,-31.0,True,False,False
ALNS-B,Example7,7,2,7,37.971,4.031,repair,repair_chuffed_fast,171.0,140.0,-31.0,True,False,False
ALNS-B,Example7,7,2,8,53.59,15.619,destroy,destroy_random_window_20pct,140.0,184.0,44.0,False,False,False
ALNS-B,Example7,7,2,8,53.59,15.619,repair,repair_gecode_long,140.0,184.0,44.0,False,False,False
ALNS-B,Example7,7,2,9,58.054,4.464,destroy,destroy_streak_around_worst_worker,140.0,294.0,154.0,False,False,False
ALNS-B,Example7,7,2,9,58.054,4.464,repair,repair_chuffed_fast,140.0,294.0,154.0,False,False,False
ALNS-B,Example7,7,2,10,62.423,4.369,destroy,destroy_random_window_20pct,140.0,199.0,59.0,False,False,False
ALNS-B,Example7,7,2,10,62.423,4.369,repair,repair_chuffed_fast,140.0,199.0,59.0,False,False,False
ALNS-B,Example7,7,2,11,77.941,15.518,destroy,destroy_random_workers_20pct,140.0,138.0,-2.0,True,False,False
ALNS-B,Example7,7,2,11,77.941,15.518,repair,repair_gecode_long,140.0,138.0,-2.0,True,False,False
ALNS-B,Example7,7,2,12,81.98,4.039,destroy,destroy_random_workers_20pct,138.0,198.0,60.0,False,False,False
